sex	year	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	2005	2140225	2125605	2118200	2115614	2116535	2119840	2123499	2129117	2137092	2147346	2160418	2191654	2229760	2259251	2265518	2221253	2160340	2125155	2113840	2115478	2093607	2099002	2135257	2131439	2129195	2100148	2040268	2017722	1982952	1966868	1967420	1968357	2037699	2160536	2229277	2192385	2138252	2131384	2164576	2239381	2329616	2379115	2408721	2420050	2417624	2394239	2363672	2346361	2279258	2208466	2154439	2079042	2014331	1935144	1868965	1824528	1784176	1827813	1618340	1364042	1360964	1376752	1304953	1168075	1095589	1045045	1006099	948840	896676	874812	827722	774964	749950	738140	725987	691235	658523	619947	568087	528749	490358	443133	403293	364383	314731	252724	219368	180068	149232	121870	96743	75116	56898	41687	30234	21683	15224	10489	6804	4427	6958
0	2006	2161138	2143114	2132506	2127203	2125720	2127035	2128465	2131579	2136764	2144574	2154889	2168104	2199325	2237447	2267034	2273533	2229924	2169602	2135716	2126557	2130830	2112132	2119673	2157121	2153295	2150068	2119408	2058090	2033900	1997498	1979786	1978027	1977534	2045375	2166689	2234078	2196026	2140981	2133326	2165872	2240088	2329715	2378615	2407470	2417861	2414366	2389942	2358410	2340159	2272404	2200998	2146205	2070046	2004398	1924266	1856973	1811187	1769434	1810808	1601991	1349106	1344309	1357923	1284983	1148061	1074417	1022310	981744	923691	870929	847615	799878	746466	719666	705318	690411	653914	619307	579201	526894	486460	447169	400263	360537	322129	274867	217701	186304	150576	122706	98399	76596	58238	43138	30864	21835	15264	10441	7007	4427	6901
0	2007	2185277	2164039	2150017	2141512	2137310	2136223	2135665	2136551	2139234	2144254	2152124	2162579	2175783	2207026	2245247	2275058	2282170	2239123	2180123	2148422	2141914	2149324	2132806	2141583	2178962	2174152	2169274	2137132	2074218	2048372	2010365	1990367	1987179	1985324	2051767	2171626	2237614	2198609	2142905	2134716	2166788	2240445	2329386	2377499	2405379	2414673	2410075	2384663	2352248	2333125	2264722	2192619	2136929	2059868	1993147	1911958	1843469	1796308	1753181	1792365	1584170	1332737	1326102	1337186	1262883	1125888	1051087	997623	955751	897206	843941	819148	770497	716391	687742	670818	653159	614984	578591	537160	484705	443550	403821	357738	318633	281220	236672	184792	155694	123720	98988	77827	59315	44093	31888	22250	15340	10446	6958	4547	6847
0	2008	2212231	2188187	2170942	2159024	2151622	2147816	2144856	2143754	2144209	2146727	2151807	2159818	2170263	2183496	2214848	2253295	2283704	2291324	2249573	2192787	2163767	2160413	2169969	2154719	2163466	2199800	2193339	2186940	2153155	2088632	2061155	2020889	1999491	1994943	1991839	2056960	2175311	2240093	2200390	2144283	2135731	2167356	2240380	2328448	2375551	2402296	2410455	2404799	2378477	2345248	2325242	2256104	2183173	2126430	2048333	1980412	1898089	1828396	1779892	1735531	1772285	1564694	1314824	1306022	1314225	1238406	1101445	1025740	971263	928372	869440	815680	789102	739483	684668	654163	634671	614287	574554	536578	494107	441905	400498	360849	316092	278097	242067	200821	154362	127857	99742	78234	60215	44863	32556	22957	15608	10480	6949	4506	6875
0	2009	2240985	2215142	2195086	2179948	2169134	2162129	2156451	2152948	2151415	2151704	2154283	2159505	2167507	2177983	2191336	2222927	2261974	2292870	2301724	2262163	2208091	2182256	2181062	2191849	2176602	2184343	2218968	2210985	2202901	2167454	2101350	2071586	2029949	2007225	2001434	1997168	2060923	2177952	2241776	2201634	2145292	2136401	2167507	2239717	2326689	2372618	2398186	2405251	2398608	2371442	2337391	2316398	2246389	2172480	2114533	2035274	1966060	1882603	1811754	1762053	1716287	1750368	1543409	1295041	1283750	1288777	1211430	1074881	998667	943491	899667	840356	785836	757376	706760	651285	618965	596941	573916	532839	493563	450448	398986	357848	318799	275841	239336	205354	167707	126722	103037	78793	60496	45514	33099	23418	16089	10652	6963	4495	6856
0	2010	2270506	2243897	2222037	2204088	2190056	2179642	2170766	2164546	2160611	2158913	2159262	2161984	2167198	2175232	2185832	2199439	2231643	2271177	2303283	2314263	2277392	2226537	2202893	2202945	2213696	2197475	2203544	2236589	2226918	2217128	2180045	2111710	2080550	2037620	2013688	2006741	2001277	2063856	2179801	2242925	2202515	2145960	2136656	2167070	2238253	2323961	2368668	2393091	2399127	2391558	2363537	2328564	2306427	2235389	2160355	2101061	2020549	1950028	1865498	1793657	1742591	1695250	1726422	1519930	1273070	1259031	1260720	1182124	1046509	970143	914370	869596	809641	754310	723896	672321	616286	582218	557753	532269	490140	449959	406691	356495	316145	278193	237385	203025	171478	137661	102106	81379	60912	45712	33567	23798	16403	10974	7073	4501	6833
0	2011	2299438	2273416	2250786	2231036	2214195	2200562	2188277	2178859	2172209	2168110	2166474	2166966	2169680	2174928	2183087	2193947	2208186	2240889	2281628	2315832	2329438	2295760	2247129	2224760	2224792	2234531	2216670	2221196	2252494	2241115	2229641	2190270	2120601	2088123	2044022	2018971	2010832	2004368	2066007	2181121	2243720	2203061	2146215	2136328	2165845	2235840	2320225	2363738	2387075	2392137	2383624	2354644	2318597	2295135	2222915	2146617	2085865	2004094	1932318	1846889	1773905	1721305	1672238	1700020	1493888	1248656	1231745	1230233	1150836	1016616	940229	883854	837838	777191	721029	688657	636217	579745	544052	517331	489651	446872	406277	363396	314972	275899	239426	201384	169544	140764	110924	80645	62912	46025	33711	24133	16668	11186	7285	4571	6822
0	2012	2327000	2302346	2280299	2259781	2241139	2224700	2209196	2196369	2186522	2179709	2175671	2174178	2174663	2177412	2182788	2191209	2202706	2217467	2251387	2294217	2331017	2347749	2316271	2268949	2246589	2245624	2253686	2234313	2237133	2266661	2253596	2239783	2199015	2128096	2094421	2049241	2023038	2013906	2006681	2067628	2182084	2244182	2203194	2145884	2135217	2163691	2232448	2315523	2357892	2380192	2384256	2374687	2344593	2307295	2282325	2208777	2131114	2068879	1985913	1913046	1826577	1752297	1698009	1646836	1670755	1464993	1221686	1202072	1197680	1117885	985273	908882	851626	804290	742937	685994	651716	598529	541795	504686	475972	446475	403539	363072	321107	274917	237490	203151	168204	139203	113447	87627	62357	47546	33949	24241	16906	11370	7428	4709	6861
0	2013	2352945	2329906	2309221	2289288	2269880	2251640	2233331	2217286	2204031	2194022	2187271	2183376	2181876	2182397	2185276	2190917	2199977	2212001	2228003	2264025	2309441	2349336	2368200	2338007	2290728	2267400	2264772	2271286	2250236	2251328	2279103	2263698	2248438	2206354	2134311	2099531	2053242	2026088	2016204	2008463	2068885	2182713	2244232	2202736	2144769	2133186	2160578	2228114	2309918	2351184	2372419	2375374	2364586	2333196	2294469	2267808	2192821	2113779	2050109	1966120	1892010	1804356	1728640	1672280	1618646	1638303	1433116	1192341	1170375	1163402	1083354	952429	875777	817578	768877	706878	649263	613158	559394	502655	464411	434077	403243	360688	320880	280324	236698	201557	169725	138142	112223	89650	67779	47144	35085	24423	16990	11538	7554	4804	6975
0	2014	2377220	2355851	2336774	2318204	2299381	2280375	2260267	2241418	2224945	2211528	2201583	2194977	2191075	2189611	2190262	2193408	2199693	2209284	2222554	2240681	2279299	2327800	2369794	2389873	2359699	2311486	2286526	2282363	2287162	2264415	2263800	2289165	2272312	2255682	2212408	2139336	2103418	2056224	2028363	2017971	2009878	2069803	2182930	2243688	2201485	2142733	2130206	2156545	2222898	2303459	2343590	2363642	2365319	2353122	2320254	2279923	2251423	2174981	2094624	2029677	1944520	1869003	1780025	1702503	1643715	1587355	1602526	1398470	1160982	1136986	1127484	1047177	917753	840806	781636	731601	669076	610922	573123	519036	462612	423614	392128	360495	318845	280194	241417	200943	168447	139439	111409	88719	69375	51268	34806	25254	17127	11602	7671	4890	7107
