2005	1893146	1893814	1900168	1910349	1923531	1938692	1954319	1971836	1991612	2014244	2039766	2070298	2105503	2134648	2142905	2101528	2043760	2010370	1997740	1997745	1974853	1975196	2004296	1994217	1984955	1950800	1889249	1864712	1828754	1811517	1813046	1821720	1899306	2028334	2100911	2070131	2027387	2033166	2075799	2155454	2248112	2300717	2333713	2351528	2355796	2340852	2320452	2309896	2257074	2198266	2153171	2090384	2033145	1962896	1906229	1870761	1838301	1885946	1681583	1432670	1436990	1460000	1393463	1260484	1193054	1149695	1119516	1069946	1026282	1014332	973535	930612	922140	928368	928927	906112	892734	872092	833353	806269	776306	731771	696595	659144	603373	517861	481600	422932	374435	329642	283623	239196	195699	155887	123013	94477	71291	52602	36592	25848	47730
2006	1897858	1895566	1899066	1906943	1917843	1931150	1944724	1959776	1976922	1996691	2019592	2045421	2076163	2111572	2140908	2149376	2108184	2050710	2017922	2006280	2007500	1985916	1987368	2017167	2007256	1997731	1963186	1901252	1876177	1839579	1821611	1822217	1830093	1906852	2035058	2106886	2075420	2032032	2037205	2079290	2158417	2250542	2302619	2335044	2352224	2355815	2340187	2319111	2307882	2254525	2195227	2149591	2086276	2028446	1957596	1900210	1863870	1830491	1876697	1672573	1424398	1427604	1449163	1381827	1248714	1180449	1135968	1104553	1054179	1009766	996501	954955	911140	901025	905170	903585	879032	863437	840702	800470	771263	739054	692886	655572	616065	559518	475779	438004	380204	332193	288144	243852	201930	161929	126195	97293	72959	53738	38709	26306	49208
2007	1905366	1900316	1900834	1905853	1914446	1925470	1937189	1950187	1964866	1982005	2002043	2025252	2051293	2082241	2117841	2147384	2156020	2115113	2058251	2026461	2016042	2018562	1998099	2000263	2030214	2020040	2010113	1975171	1912718	1886996	1849678	1830801	1830617	1837720	1913706	2041128	2112189	2080068	2036122	2040786	2082384	2160997	2252556	2304046	2335826	2352319	2355199	2338888	2317161	2305297	2251421	2191609	2145373	2081467	2022960	1951426	1893252	1855998	1821675	1866413	1662541	1415179	1417126	1437013	1368728	1235441	1166317	1120771	1088230	1037185	992048	977476	934976	890342	878606	880578	876675	850305	832495	807673	765888	734441	699978	652302	612965	571532	514302	432938	393971	337501	290536	247873	205966	167164	131142	99846	75156	55010	39555	27834	50505
2008	1915282	1907855	1905596	1907631	1913363	1922080	1931517	1942661	1955286	1969958	1987366	2007710	2031130	2057379	2088521	2124330	2154036	2162938	2122635	2066781	2036223	2027108	2030740	2011000	2013328	2043000	2032425	2022089	1986615	1923535	1897086	1858870	1839218	1838269	1844654	1919905	2046523	2116843	2084151	2039744	2043962	2085091	2163162	2254098	2304928	2336008	2351778	2353943	2336971	2314631	2302138	2247717	2187334	2140428	2075844	2016571	1944287	1885292	1847100	1811848	1854986	1651404	1404874	1405356	1423339	1353992	1220576	1150682	1104203	1070656	1018972	973154	957038	913656	868268	854844	854471	848139	819972	799944	772943	729510	695812	659191	610143	568906	525601	468241	389634	349928	295358	250084	209490	170607	135460	103818	77170	56697	40513	28459	52457
2009	1926655	1917794	1913143	1912398	1915147	1921002	1928131	1936992	1947763	1960380	1975321	1993037	2013593	2037221	2063668	2095023	2130995	2160960	2170445	2131144	2076535	2047291	2039294	2043639	2024071	2026131	2055384	2044402	2033521	1997406	1933621	1906267	1867289	1846887	1845227	1850935	1925432	2051267	2120925	2087760	2042954	2046743	2087377	2164854	2255095	2305210	2335552	2350592	2352062	2334466	2311520	2298359	2243332	2182309	2134640	2069290	2009176	1936112	1876283	1837169	1800905	1842326	1639003	1393283	1392089	1407967	1337531	1204154	1133656	1086382	1051844	999568	952868	935249	891046	844880	829621	826790	818017	788069	765720	736409	691344	655489	616819	566536	523444	478788	421654	346293	306436	254410	211510	173654	138355	107320	80305	58265	41793	29176	54227
2010	1938494	1929183	1923088	1919950	1919918	1922789	1927056	1933608	1942098	1952863	1965750	1980999	1998929	2019694	2043520	2070181	2101703	2137932	2168472	2178939	2140877	2087594	2059477	2052198	2056705	2036879	2038532	2067358	2055832	2044298	2007462	1942795	1914672	1874956	1853857	1851526	1856540	1930306	2055434	2124524	2090949	2045766	2049103	2089193	2166007	2255494	2304854	2334449	2348775	2349583	2331369	2307783	2293883	2238178	2176424	2127893	2061700	2000706	1926856	1866221	1826104	1788762	1828260	1625114	1380205	1377158	1390812	1319388	1186294	1115360	1067323	1031821	978758	931253	912161	867108	820062	802882	797576	786343	754530	729720	698081	651503	613595	572985	521523	477087	431415	375001	303470	264156	215346	175482	140957	109722	83101	60700	43000	30137	55970
2011	1949735	1941035	1934481	1929897	1927472	1927564	1928847	1932539	1938719	1947201	1958235	1971430	1986892	2005033	2025999	2050043	2076874	2108658	2145460	2176974	2188658	2151916	2099770	2072379	2065267	2069507	2049285	2050524	2078788	2066610	2054341	2016605	1951190	1922320	1881921	1860165	1857145	1861489	1934600	2059115	2127698	2093733	2048150	2050992	2090476	2166570	2255257	2303850	2332713	2346355	2346502	2327634	2303337	2288610	2232133	2169554	2120074	2053004	1991118	1916518	1855009	1813828	1775258	1812547	1609515	1365479	1360485	1371925	1299698	1167128	1095813	1047052	1010371	956605	908359	887733	841723	793761	774668	766864	753053	719255	691954	658073	610106	570246	527725	475604	430152	383948	328879	261818	223800	178843	142595	111918	85070	62901	44865	31058	57894
2012	1959477	1952287	1946333	1941292	1937421	1935118	1933623	1934332	1937652	1943824	1952576	1963918	1977326	1993000	2011343	2032528	2056745	2083842	2116203	2153976	2186699	2199685	2164075	2112664	2085448	2078072	2081903	2061277	2061968	2089560	2076647	2063464	2024961	1958823	1929261	1888219	1865791	1862109	1865863	1938412	2062373	2130466	2096087	2050063	2052349	2091177	2166509	2254379	2302215	2330374	2343332	2342776	2323181	2298090	2282425	2225076	2161591	2111120	2043162	1980414	1905005	1842573	1800177	1760157	1794948	1592030	1349033	1342125	1351452	1278608	1146676	1075040	1025353	987557	933159	884146	861843	814835	766015	745011	734587	718041	682248	652529	616497	567258	525468	481534	429088	383096	336993	283990	222036	186065	145500	113367	86898	64493	46572	32466	59932
2013	1967410	1962038	1957586	1953144	1948815	1945068	1941178	1939109	1939446	1942760	1949201	1958261	1969817	1983437	1999315	2017880	2039241	2063726	2091403	2124738	2163716	2197731	2211829	2176949	2125722	2098249	2090470	2093886	2072722	2072756	2099592	2085765	2071799	2032552	1965745	1935532	1893831	1870758	1866494	1869751	1941800	2065222	2132798	2097964	2051442	2053127	2091263	2165819	2252878	2299983	2327434	2339664	2338329	2317920	2291927	2275207	2216902	2152473	2100991	2032178	1968502	1892239	1828744	1784910	1743223	1775268	1572575	1330921	1322219	1329541	1256136	1124955	1052819	1002285	963426	908374	858489	834430	786479	736853	713843	700640	681309	643611	611551	573455	522979	479748	434718	382427	336520	291264	241087	184810	151568	115840	88160	65992	47840	33770	62410
2014	1973403	1969984	1967342	1964400	1960670	1956464	1951130	1946665	1944225	1944555	1948139	1954889	1964162	1975932	1989757	2005858	2024602	2046233	2071299	2099952	2134495	2174762	2209880	2224688	2189985	2138511	2110644	2102456	2105322	2083510	2082805	2108704	2094094	2079367	2039430	1971996	1941115	1898782	1875143	1870391	1873215	1944782	2067638	2134648	2099301	2052243	2053298	2090735	2164526	2250792	2297161	2323858	2335277	2333067	2311733	2284724	2266845	2207542	2142158	2089691	2019959	1955302	1878052	1813283	1767794	1724271	1753423	1551218	1311285	1300916	1306212	1232292	1101742	1029210	977895	937929	882120	831325	805527	756682	706206	681062	665023	642954	603440	569113	528961	477750	433387	387729	336212	291127	247523	200904	150745	120849	90230	67070	49048	34764	65123
