2025	-701.15507	-541.68145	-452.55559	-32.90293	-87.69542	-10.45163	-53.57865	0	926.65473	960.5896	752.47624	559.88474	0	23.89342	135.45973	-694.30717	-1205.68062
2026	-719.38481	-561.81512	-462.94056	-33.29061	-89.21785	-10.58359	-54.30952	0	939.3494	972.60058	762.16653	567.25144	0	24.19065	137.21275	-701.48991	-1220.13161
2027	-737.33717	-582.24132	-473.70222	-33.68589	-90.72048	-10.7155	-55.04141	0	952.2008	984.77097	771.64345	574.69739	0	24.49352	138.91735	-709.26236	-1234.82187
2028	-754.72667	-603.08819	-485.17442	-34.09468	-92.20502	-10.84776	-55.77998	0	965.31782	997.20896	780.99019	582.2896	0	24.8051	140.5871	-716.96995	-1249.89219
2029	-771.02958	-623.98563	-497.25104	-34.51233	-93.81297	-11.00831	-56.52971	0	979.40295	1010.41976	792.84479	590.47933	0	25.12546	142.77012	-724.82132	-1265.8811
2030	-786.62373	-645.04306	-509.30183	-34.94413	-95.24151	-11.13501	-57.28418	0	993.02899	1023.39889	801.80947	598.35008	0	25.45487	144.34457	-732.78414	-1281.74685
2031	-801.5754	-665.71774	-521.05027	-35.3878	-96.78792	-11.29256	-58.04111	0	1007.57939	1037.12804	813.22306	606.79741	0	25.79281	146.42063	-740.98808	-1298.49323
2032	-816.14396	-685.87194	-533.53906	-35.85013	-98.3011	-11.44765	-58.80321	0	1022.30356	1051.08202	824.36887	615.34291	0	26.13861	148.43444	-749.39791	-1315.56935
2033	-830.21461	-705.04771	-547.50708	-36.32071	-99.77371	-11.59973	-59.58251	0	1037.1246	1065.19592	835.22244	623.94831	0	26.49089	150.3816	-757.95747	-1332.89484
2034	-843.35578	-723.69977	-561.63015	-36.80483	-101.35046	-11.77531	-60.36549	0	1052.66589	1079.88083	848.26532	633.01069	0	26.84785	152.77992	-766.65086	-1350.86354
2035	-855.36421	-741.428	-575.32308	-37.29932	-102.74894	-11.92003	-61.15971	0	1067.621	1094.25191	858.46582	641.6916	0	27.2108	154.58149	-775.51954	-1368.5908
2036	-866.35971	-758.07182	-588.9167	-37.80659	-104.24472	-12.08983	-61.94308	0	1083.16805	1109.10864	870.76349	650.76841	0	27.57694	156.81695	-784.47623	-1386.84938
2037	-876.97694	-773.93594	-602.45942	-38.32644	-105.70137	-12.25535	-62.73545	0	1098.74914	1124.08221	882.73208	659.87008	0	27.94815	158.97927	-793.56789	-1405.28905
2038	-887.42907	-789.24378	-615.9082	-38.8505	-107.11886	-12.41564	-63.53728	0	1114.33357	1139.12917	894.31928	668.97333	0	28.32337	161.0585	-802.77825	-1423.85406
2039	-897.6845	-804.10462	-629.2369	-39.38253	-108.63634	-12.59875	-64.35117	0	1130.5625	1154.69758	907.87455	678.4904	0	28.70327	163.54292	-812.13386	-1443.00953
2040	-907.6365	-818.7073	-642.45883	-39.91686	-109.97994	-12.75213	-65.16973	0	1146.10238	1169.8028	918.55623	687.558	0	29.08519	165.42873	-821.59085	-1461.70762
2041	-917.50945	-832.4687	-655.46672	-40.45348	-111.42195	-12.92381	-65.99398	0	1162.10585	1185.254	931.08214	696.93284	0	29.46728	167.6969	-831.11134	-1480.75719
2042	-927.75171	-845.32272	-668.22742	-40.99236	-112.83126	-13.09062	-66.81725	0	1177.93718	1200.59616	943.07395	706.20514	0	29.84911	169.85525	-840.68537	-1499.68094
2043	-938.53833	-858.57081	-680.92469	-41.52855	-114.34226	-13.27687	-67.64806	0	1194.27835	1216.26594	956.82128	715.78935	0	30.23079	172.37795	-850.3029	-1518.93362
2044	-949.7765	-871.84868	-693.52091	-42.05994	-115.69456	-13.43296	-68.48915	0	1209.91472	1231.42111	967.75588	724.91035	0	30.61284	174.31567	-859.97036	-1537.65688
2045	-961.57009	-884.69884	-706.09168	-42.59382	-117.1546	-13.60705	-69.33373	0	1225.9803	1246.86642	980.35607	734.30638	0	30.99431	176.60008	-869.68548	-1556.65928
2046	-973.80863	-897.58732	-718.74487	-43.1223	-118.59531	-13.77472	-70.17851	0	1241.87098	1262.14265	992.38516	743.58143	0	31.37382	178.76791	-879.39018	-1575.45898
2047	-986.58069	-910.28031	-731.19618	-43.65096	-120.14765	-13.95742	-71.02997	0	1258.23879	1277.74843	1006.05395	753.1561	0	31.75414	181.27521	-889.147	-1594.59782
2048	-999.98537	-923.09943	-743.05094	-44.17968	-121.57181	-14.11514	-71.88813	0	1273.99359	1292.91606	1017.07707	762.32273	0	32.1362	183.23164	-898.98832	-1613.29728
2049	-1013.89723	-936.01348	-754.15212	-44.70736	-123.1086	-14.28921	-72.75347	0	1290.27349	1308.4542	1029.7183	771.81141	0	32.52011	185.52279	-908.89886	-1632.39659
2050	-1028.30854	-949.16757	-764.61235	-45.23298	-124.6373	-14.45802	-73.62427	0	1306.51213	1323.95041	1041.81723	781.25435	0	32.90571	187.69936	-918.87105	-1651.47129
2051	-1043.38811	-961.88381	-774.42087	-45.76009	-126.28329	-14.64388	-74.50313	0	1323.24632	1339.82748	1055.45066	791.01055	0	33.29409	190.19258	-928.94772	-1670.95939
2052	-1059.29984	-974.54917	-783.54722	-46.28842	-127.92554	-14.82192	-75.38862	0	1339.90809	1355.64958	1068.52589	800.70811	0	33.68395	192.56867	-939.08812	-1690.4045
2053	-1076.07688	-987.97894	-792.38925	-46.81488	-129.56462	-14.99578	-76.28424	0	1356.56166	1371.4376	1081.06283	810.37314	0	34.07575	194.83116	-949.27967	-1709.83069
2054	-1093.51072	-1002.11816	-801.44595	-47.34705	-131.20503	-15.16562	-77.19037	0	1373.26852	1387.25014	1093.11174	820.041	0	34.47088	196.98896	-959.58687	-1729.31946
2055	-1111.32771	-1017.65016	-811.28692	-47.88232	-132.95931	-15.35058	-78.10599	0	1390.60363	1403.47408	1106.63199	830.06888	0	34.86994	199.44949	-970.00238	-1749.27284
2056	-1129.27035	-1033.58524	-822.07445	-48.4242	-134.70707	-15.53051	-79.02779	0	1407.9821	1419.72057	1119.64552	840.09674	0	35.27256	201.8014	-980.50129	-1769.2915
2057	-1147.41277	-1051.65166	-833.12614	-48.97312	-136.4548	-15.70627	-79.95899	0	1425.6073	1436.1006	1132.25259	850.21966	0	35.68128	204.06352	-991.16337	-1789.51758
2058	-1165.77908	-1070.79043	-843.59349	-49.53339	-138.30386	-15.89901	-80.90646	0	1443.94756	1452.9976	1146.30303	860.75333	0	36.09701	206.61936	-1001.99552	-1810.35414
2059	-1184.21243	-1091.20849	-853.37723	-50.10193	-140.14145	-16.0876	-81.86431	0	1462.48248	1470.03051	1159.888	871.36546	0	36.51945	209.07291	-1012.98189	-1831.41416
2060	-1202.62132	-1112.23721	-863.13444	-50.68172	-141.96566	-16.27187	-82.83536	0	1481.18338	1487.21411	1173.02267	882.0475	0	36.94856	211.42674	-1024.13869	-1852.70136
2061	-1220.98468	-1133.98713	-873.4101	-51.27391	-143.87943	-16.47086	-83.81918	0	1500.5237	1504.88415	1187.49873	893.10737	0	37.38466	214.05334	-1035.45889	-1874.5681
2062	-1239.2792	-1155.95047	-884.31541	-51.87662	-145.77596	-16.6644	-84.81842	0	1519.97212	1522.67971	1201.48548	904.21278	0	37.8271	216.57278	-1046.93909	-1896.63397
2063	-1257.48574	-1177.11008	-896.03139	-52.49078	-147.75015	-16.87359	-85.82948	0	1539.93743	1540.93524	1216.71069	915.64408	0	38.27609	219.34377	-1058.58858	-1919.24665
2064	-1275.63794	-1199.2406	-908.65952	-53.11511	-149.69832	-17.07635	-86.85441	0	1560.03166	1559.30181	1231.41944	927.12375	0	38.73124	222.00206	-1070.39247	-1942.03838
2065	-1293.77924	-1221.39388	-922.45239	-53.74965	-151.71391	-17.29298	-87.89362	0	1580.64155	1578.08874	1247.27732	938.91576	0	39.19227	224.89399	-1082.35071	-1965.32666
2066	-1311.89991	-1244.09302	-937.43216	-54.39309	-153.60157	-17.48671	-88.94605	0	1600.88842	1596.64783	1260.92223	950.44725	0	39.65872	227.32111	-1094.45277	-1988.43416
2067	-1330.07903	-1266.56177	-953.09874	-55.04655	-155.6451	-17.70938	-90.0118	0	1622.03147	1615.89654	1277.29851	962.54379	0	40.1305	230.31145	-1106.69337	-2012.30549
2068	-1348.4052	-1288.80286	-969.10053	-55.70562	-157.65097	-17.92675	-91.0909	0	1643.1551	1635.17943	1293.05103	974.6167	0	40.6066	233.16822	-1119.06118	-2036.24931
2069	-1366.95207	-1311.38115	-985.09068	-56.37318	-159.62336	-18.1376	-92.18185	0	1664.3021	1654.50675	1308.20609	986.68355	0	41.08723	235.89682	-1131.55801	-2060.28573
2070	-1385.72566	-1334.11659	-1000.98289	-57.04608	-161.56344	-18.3426	-93.28446	0	1685.44457	1673.86244	1322.75786	998.73225	0	41.57204	238.49654	-1144.17245	-2084.38495
