sex,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,2058,1373186,1382975,1394900,1408121,1422076,1436356,1449241,1461748,1474043,1486425,1499121,1512162,1525390,1538726,1552089,1565451,1578965,1592692,1607062,1622595,1639594,1658362,1678232,1698822,1719653,1740375,1760682,1780663,1800144,1818968,1836946,1853655,1869265,1883643,1896687,1908245,1918029,1925666,1930762,1950273,1967098,1981292,1992840,2002033,2009105,2014158,2017181,2018326,2017912,2016370,2014948,2014477,2015619,2018815,2023995,2030945,2039167,2048163,2058037,2068653,2080322,2093263,2107072,2121146,2123898,2128965,2123855,2096537,2025484,1939603,1872767,1822164,1777470,1710616,1659000,1624303,1557017,1488022,1400163,1293746,1210903,1121668,1043484,973988,904794,863885,838557,786343,697126,606869,533720,472350,420246,370809,316694,264143,215391,172069,134304,103021,259057
0,2059,1365973,1375651,1387459,1400554,1414392,1428563,1441343,1453751,1465963,1478283,1490935,1503973,1517243,1530655,1544113,1557583,1571167,1584910,1599225,1614628,1631459,1650050,1669744,1690175,1710844,1731372,1751416,1771100,1790303,1808880,1826695,1843350,1859092,1873834,1887479,1899907,1910850,1919947,1926732,1930833,1949228,1964966,1978305,1989386,1998506,2005725,2010946,2014065,2015189,2014604,2012806,2011097,2010277,2010952,2013555,2018007,2024103,2031408,2039477,2048367,2057954,2068411,2079850,2091681,2103293,2103279,2105309,2097306,2067637,1995165,1908201,1839882,1787135,1739929,1670818,1616392,1578199,1508171,1436445,1346573,1239095,1154460,1063994,984309,913096,842501,798420,768910,714901,627981,541287,471005,412119,362211,315462,265791,218676,175907,138665,106848,273413
0,2060,1358871,1368449,1380140,1393117,1406828,1420882,1433552,1445855,1457968,1470205,1482794,1495788,1509055,1522510,1536047,1549614,1563309,1577124,1591455,1606805,1623506,1641929,1661447,1681703,1702214,1722580,1742430,1761853,1780761,1799061,1816633,1833126,1848816,1863691,1877701,1890731,1902544,1912800,1921042,1926826,1929853,1947161,1962042,1974910,1985913,1995176,2002560,2007875,2010972,2011924,2011084,2009005,2006957,2005683,2005782,2007680,2011303,2016507,2022910,2030024,2037917,2046329,2055332,2064852,2074292,2083106,2080168,2079272,2068687,2036972,1963153,1875005,1804850,1749752,1699824,1628309,1570944,1529139,1456368,1381957,1290190,1181848,1095617,1004177,923295,850756,779180,732642,699609,644552,560648,478176,411407,355640,308555,265135,220379,178886,142009,110526,287695
0,2061,1351872,1361356,1372941,1385801,1399393,1413320,1425874,1438068,1450076,1462213,1474718,1487649,1500872,1514324,1527906,1541555,1555349,1569277,1583682,1599049,1615698,1633990,1653341,1673422,1693758,1713967,1733657,1752887,1771535,1789542,1806838,1823090,1838620,1853446,1867591,1880986,1893401,1904526,1913926,1921165,1925869,1927857,1944306,1958713,1971497,1982639,1992064,1999538,2004829,2007754,2008451,2007333,2004921,2002430,2000597,2000011,2001103,2003861,2008189,2013662,2019808,2026557,2033558,2040699,2047896,2054615,2060464,2054716,2051192,2038310,2004592,1929310,1839639,1767458,1709806,1656977,1582951,1522563,1477090,1401621,1324606,1231102,1122134,1034550,942459,860785,787339,715506,667136,631308,575982,495786,418135,355454,303353,259696,220170,180573,144666,113402,301854
0,2062,1344973,1354367,1365852,1378604,1392080,1405887,1418312,1430388,1442287,1454319,1466725,1479573,1492734,1506145,1519726,1533422,1547300,1561328,1575847,1591288,1607955,1626197,1645416,1665331,1685494,1705528,1725062,1744133,1762590,1780339,1797344,1813322,1828613,1843280,1857377,1870909,1883691,1895418,1905687,1914081,1920238,1923899,1925082,1941054,1955372,1968289,1979589,1989100,1996545,2001661,2004329,2004749,2003302,2000454,1997416,1994915,1993545,1993796,1995706,1999132,2003665,2008700,2014076,2019265,2024146,2028696,2032533,2035519,2027256,2021378,2006227,1970353,1893248,1801879,1727487,1667110,1611240,1534645,1471211,1422059,1343971,1264474,1169435,1060125,971500,879181,797146,723517,652042,602518,564671,509861,434011,361698,303586,255675,215978,180693,146283,115736,315340
0,2063,1338159,1347478,1358868,1371519,1384885,1398576,1410881,1422829,1434609,1446532,1458833,1471581,1484660,1498009,1511551,1525249,1539176,1553291,1567912,1583467,1600207,1618467,1637638,1657421,1677418,1697280,1716640,1735556,1753855,1771415,1788165,1803855,1818874,1833304,1847244,1860729,1873648,1885744,1896615,1905877,1913187,1918297,1921148,1921909,1937788,1952233,1965302,1976685,1986165,1993434,1998292,2000682,2000775,1998897,1995510,1991816,1988550,1986362,1985790,1986824,1989337,1992790,1996488,2000097,2003083,2005390,2007138,2008195,2008603,1998101,1989888,1972299,1933865,1854740,1761504,1684749,1621516,1562512,1483353,1416895,1364087,1283498,1201685,1105361,996060,906811,814713,733049,659852,589383,539415,500348,446818,375875,309314,256225,212950,177536,146630,117243,327940
0,2064,1331436,1340673,1351982,1364537,1377802,1391382,1403572,1415400,1427052,1438856,1451047,1463690,1476670,1489938,1503420,1517081,1531012,1545179,1559887,1575545,1592400,1610732,1629921,1649657,1669523,1689220,1708409,1727153,1745298,1762701,1779263,1794701,1809434,1823595,1837299,1850629,1863503,1875737,1886978,1896844,1905020,1911282,1915579,1918002,1918722,1934721,1949313,1962461,1973811,1983113,1990125,1994706,1996770,1996436,1994023,1989990,1985543,1981478,1978490,1977069,1977219,1978683,1980832,1982805,1984262,1984735,1984316,1983364,1981921,1980012,1967294,1956576,1936130,1894893,1813556,1718322,1639094,1572924,1510755,1429080,1359653,1303251,1220320,1136406,1039121,930284,840859,749729,669056,596939,528135,478442,438952,387418,321845,261416,213722,175323,144312,117732,339261
0,2065,1324783,1333960,1345182,1357655,1370823,1384301,1396379,1408091,1419623,1431300,1443372,1455905,1468780,1481951,1495353,1508956,1522854,1537026,1551788,1567534,1584490,1602937,1622198,1641952,1661773,1681342,1700366,1718941,1736916,1754167,1770573,1785824,1800306,1814182,1827620,1840715,1853435,1865625,1877006,1887244,1896026,1903154,1908601,1912467,1914843,1915733,1931872,1946537,1959649,1970823,1979868,1986604,1990859,1992497,1991631,1988577,1983803,1978570,1973724,1969912,1967636,1966766,1966961,1967424,1967293,1966294,1964107,1961065,1957689,1954004,1949792,1934693,1921049,1897483,1853200,1769495,1672178,1590420,1521292,1455970,1371858,1299552,1239658,1154597,1068875,971064,863175,774327,684798,605765,535386,468896,420181,381038,332144,272375,218370,176234,142751,116077,348847
0,2066,1318207,1327317,1338472,1350858,1363943,1377323,1389299,1400900,1412316,1423872,1435817,1448232,1460997,1474064,1487371,1500897,1514739,1528881,1543649,1559448,1576493,1595041,1614417,1634244,1654084,1673608,1692505,1710915,1728722,1745805,1762061,1777158,1791456,1805082,1818236,1831067,1843554,1855591,1866930,1877309,1886466,1894200,1900511,1905524,1909340,1911881,1912958,1929168,1943794,1956729,1967647,1976416,1982827,1986657,1987766,1986262,1982472,1976924,1970926,1965276,1960632,1957366,1955262,1953809,1952213,1949681,1946082,1941338,1935944,1930398,1924487,1917806,1899913,1883075,1856126,1808584,1722400,1622967,1538683,1466619,1398185,1311751,1236694,1173462,1086560,999444,901583,795424,707795,620524,543786,475794,412231,365160,327079,281467,227853,180346,143730,115024,355451
0,2067,1311686,1320749,1331832,1344149,1357148,1370445,1382323,1393821,1405126,1416566,1428390,1440677,1453325,1466283,1479488,1492921,1506688,1520776,1535516,1551322,1568421,1587059,1606536,1626478,1646390,1665933,1684787,1703070,1720714,1737630,1753720,1768669,1782816,1796261,1809167,1821716,1833939,1845746,1856934,1867273,1876571,1884682,1891599,1897474,1902433,1906411,1909136,1910329,1926499,1940947,1953626,1964268,1972713,1978701,1982004,1982478,1980242,1975683,1969381,1962595,1956135,1950528,1946060,1942349,1938883,1934935,1929861,1923765,1916733,1909238,1901538,1893237,1883669,1862724,1842424,1811855,1760881,1672159,1570641,1483877,1408927,1337458,1248854,1171224,1104892,1016561,928511,831382,727619,641881,557525,483722,418732,358656,313833,277542,235795,188466,147325,116015,360298
0,2068,1305223,1314238,1325269,1337513,1350442,1363652,1375447,1386847,1398049,1409377,1421084,1433251,1445772,1458613,1471711,1485045,1498722,1512736,1527423,1543202,1560308,1579000,1598568,1618611,1638639,1658255,1677129,1695370,1712887,1729642,1745567,1760352,1774353,1787648,1800374,1812676,1824620,1836165,1847124,1857315,1866576,1874829,1882124,1888604,1894423,1899543,1903702,1906541,1907739,1923731,1937925,1950329,1960648,1968671,1974133,1976804,1976548,1973547,1968240,1961160,1953580,1946179,1939401,1933364,1927683,1921915,1915478,1907964,1899636,1890564,1880986,1870975,1859875,1847157,1822900,1798895,1764505,1709975,1618720,1515189,1426021,1348270,1273879,1183303,1103360,1034296,944997,856789,761069,660385,577216,496413,426148,364720,308617,266651,232835,195330,154207,119121,365460
0,2069,1298818,1307784,1318761,1330953,1343808,1356948,1368656,1379973,1391077,1402302,1413897,1425946,1438346,1451062,1464046,1477274,1490855,1504781,1519395,1535122,1552202,1570900,1590523,1610658,1630788,1650519,1669466,1687728,1705206,1721835,1737601,1752222,1766059,1779210,1791788,1803912,1815611,1826878,1837577,1847541,1856656,1864874,1872312,1879171,1885597,1891575,1896876,1901149,1903991,1905054,1920790,1934709,1946791,1956690,1964191,1969024,1970970,1969952,1966206,1960126,1952263,1943759,1935212,1926900,1918937,1911004,1902800,1893975,1884283,1873968,1862873,1851060,1838333,1824177,1808043,1780239,1752319,1713956,1655811,1562070,1456628,1365162,1284731,1207580,1115312,1033442,962070,872582,784896,691291,594368,514428,437774,371591,314212,262560,224011,193168,160080,124899,372565
0,2070,1292463,1301387,1312310,1324447,1337250,1350316,1361952,1373183,1384203,1395330,1406822,1418759,1431042,1443639,1456499,1469616,1483093,1496925,1511452,1527107,1544134,1562807,1582436,1602628,1622850,1642684,1661746,1680083,1697582,1714174,1729814,1744278,1757954,1770942,1783378,1795355,1806877,1817901,1828326,1838032,1846924,1854999,1862404,1869407,1876210,1882795,1888954,1894366,1898641,1901346,1902198,1917660,1931258,1942923,1952303,1959180,1963291,1964478,1962716,1958200,1951342,1942567,1932937,1922884,1912685,1902517,1892201,1881663,1870711,1859083,1846799,1833534,1819086,1803394,1785922,1766127,1734574,1702578,1660152,1598369,1502218,1395000,1301380,1218435,1138770,1045215,961857,888932,799937,713491,622714,530206,454119,382147,320512,267663,220879,186122,158559,129875,383306
0,2071,1287025,1291199,1305865,1317981,1330726,1343750,1355318,1366476,1377405,1388445,1399841,1411689,1423888,1436405,1449173,1462187,1475549,1489254,1503650,1519191,1536138,1554772,1574392,1594613,1614912,1634842,1654007,1672465,1690045,1706662,1722284,1736627,1750126,1762923,1775179,1786987,1798385,1809326,1819634,1829148,1837830,1845632,1852753,1859525,1866327,1873252,1880067,1886386,1891882,1896093,1898609,1899248,1914451,1927703,1938920,1947754,1953965,1957336,1957782,1955279,1950026,1942368,1932654,1921756,1910020,1897815,1885367,1872721,1860002,1847131,1833699,1819508,1803867,1786760,1768079,1747287,1723850,1688612,1652661,1606344,1541129,1442804,1334058,1238561,1153428,1071666,977230,893091,819231,731298,646642,559139,471341,399401,332270,275285,227064,185075,154068,129716,373383
0,2072,1280754,1285781,1295680,1311537,1324261,1337226,1348753,1359843,1370699,1381648,1392956,1404707,1416817,1429251,1441940,1454863,1468123,1481714,1495984,1511394,1528227,1546782,1566363,1586575,1606904,1626912,1646173,1664734,1682436,1699136,1714783,1729108,1742487,1755108,1767174,1778803,1790032,1800850,1811076,1820476,1828970,1836566,1843418,1849908,1856479,1863402,1870553,1877524,1883924,1889352,1893371,1895669,1896090,1910945,1923747,1934416,1942580,1948047,1950672,1950368,1947120,1941060,1932456,1921474,1908900,1895173,1880710,1865962,1851169,1836564,1821918,1806610,1790075,1771818,1751777,1729836,1705467,1678175,1639108,1599098,1548817,1480167,1379763,1269654,1172476,1085458,1001961,907365,823064,748937,662781,580624,497062,414548,347271,285383,233530,190258,153201,126042,366309
0,2073,1274522,1279532,1290263,1301354,1317818,1330762,1342230,1353278,1364066,1374942,1386159,1397823,1409836,1422181,1434788,1447633,1460803,1474293,1488450,1503734,1520437,1538877,1558379,1578553,1598873,1618911,1638251,1656909,1674715,1691537,1707267,1721619,1734981,1747483,1759374,1770813,1781863,1792512,1802616,1811937,1820320,1827732,1834381,1840605,1846896,1853586,1860733,1868037,1875086,1881415,1886648,1890445,1892521,1892638,1907041,1919294,1929291,1936709,1941423,1943291,1942234,1938169,1931155,1921278,1908621,1894062,1878094,1861357,1844492,1827848,1811501,1795009,1777392,1758277,1737134,1713893,1688439,1660284,1628979,1585987,1541831,1487549,1415485,1313142,1201905,1103382,1014856,930328,836218,752441,678767,595115,516162,437169,360442,298268,242097,195675,157491,125333,358384
0,2074,1268330,1273323,1284016,1295939,1307636,1324320,1335767,1346755,1357502,1368309,1379453,1391026,1402952,1415201,1427719,1440482,1453575,1466976,1481033,1496205,1512782,1531092,1550480,1570574,1590857,1610888,1630258,1648996,1666900,1683826,1699679,1714114,1727504,1739990,1751762,1763027,1773888,1784358,1794295,1803496,1811803,1819107,1825577,1831600,1837625,1844034,1850947,1858245,1865625,1872602,1878733,1883741,1887312,1889080,1888791,1902643,1914224,1923472,1930133,1934086,1935193,1933310,1928282,1919986,1908426,1893785,1876994,1858769,1839943,1821259,1802908,1784752,1765985,1745825,1723864,1699572,1672882,1643712,1611617,1576189,1529193,1480841,1422543,1347132,1243064,1131072,1031613,942301,857381,764467,681942,609469,529044,453968,380111,309580,253027,202854,161976,128843,352264
0,2075,1262176,1267152,1277808,1289692,1302221,1314139,1329325,1340293,1350980,1361746,1372821,1384321,1396156,1408317,1420740,1433416,1446428,1459753,1473722,1488794,1505258,1523443,1542701,1562682,1582886,1602879,1622243,1641012,1658996,1676021,1691978,1706537,1720012,1732526,1744282,1755429,1766116,1776398,1786158,1795194,1803384,1810616,1816981,1822827,1828652,1834794,1841424,1848488,1855860,1863166,1869943,1875847,1880627,1883886,1885244,1884454,1897634,1908465,1916954,1922849,1926034,1926307,1923452,1917131,1907143,1893592,1876720,1857681,1837386,1816770,1796413,1776292,1755899,1734626,1711661,1686594,1658908,1628572,1595536,1559394,1519748,1468706,1416130,1353847,1275234,1169801,1057503,957860,868415,783813,692842,612320,541804,465298,394716,326474,262623,212012,167918,132512,350818
0,2076,1256064,1261021,1271639,1283486,1295976,1308725,1319145,1333852,1344518,1355224,1366258,1377689,1389450,1401522,1413857,1426439,1439365,1452610,1466504,1481488,1497853,1515925,1535057,1554909,1575000,1594915,1614243,1633006,1651022,1668127,1684184,1698849,1712448,1725047,1736832,1747963,1758532,1768640,1778213,1787075,1795104,1802223,1808518,1814261,1819909,1825850,1832212,1838992,1846129,1853427,1860533,1867081,1872755,1877220,1880066,1880919,1879511,1891941,1902013,1909732,1914854,1917198,1916490,1912333,1904310,1892321,1876529,1857410,1836312,1814247,1791988,1769896,1747580,1724724,1700685,1674659,1646245,1614972,1580843,1543837,1503558,1459636,1404527,1347746,1281590,1200071,1093713,981899,882754,793901,710375,622107,544339,476521,404568,339018,276954,220053,175499,137373,352775
0,2077,1249995,1254931,1265510,1277318,1289770,1302480,1313732,1323673,1338077,1348762,1359737,1371126,1382819,1394817,1407063,1419558,1432391,1445551,1459365,1474275,1490552,1508525,1527545,1547271,1567233,1587037,1606287,1625015,1643025,1660163,1676302,1691067,1704772,1717496,1729366,1740526,1751080,1761071,1770471,1779148,1787005,1793967,1800153,1805828,1811374,1817136,1823296,1829807,1836660,1843723,1850821,1857698,1864014,1869371,1873421,1875758,1875989,1873891,1885561,1894860,1901803,1906079,1907436,1905418,1899548,1889512,1875270,1857221,1836044,1813187,1789501,1765539,1741291,1716557,1690981,1663925,1634600,1602648,1567646,1529624,1488562,1444090,1395856,1336706,1275815,1206052,1122014,1015520,904908,807010,719518,637850,553039,478750,414326,347480,287596,232061,182155,143575,358077
0,2078,1243972,1248884,1259421,1271189,1283603,1296275,1307487,1318260,1327899,1342322,1353275,1364605,1376256,1388186,1400359,1412765,1425513,1438581,1452311,1467142,1483344,1501229,1520150,1539765,1559602,1579278,1598417,1617068,1635044,1652177,1668350,1683196,1697003,1709833,1721829,1733074,1743657,1753632,1762916,1771423,1779099,1785893,1791924,1797492,1802969,1808629,1814608,1820916,1827500,1834279,1841142,1848012,1854657,1860656,1865597,1869135,1870847,1870382,1867588,1878485,1887007,1893099,1896383,1896423,1892685,1884790,1872488,1855976,1835857,1812923,1788457,1763091,1737007,1710383,1682977,1654434,1624126,1591315,1555686,1516857,1474861,1429691,1380993,1328455,1265366,1200618,1127605,1041797,935893,827263,731398,646059,567035,486402,416264,355861,294774,240978,192095,149020,366806
0,2079,1237997,1242882,1253375,1265102,1277476,1290109,1301283,1312016,1322486,1332145,1346835,1358144,1369735,1381623,1393730,1406064,1418724,1431707,1445346,1460092,1476216,1494027,1512861,1532376,1552102,1571654,1590666,1609206,1627107,1644207,1660375,1675256,1689145,1702078,1714180,1725550,1736218,1746223,1755492,1763885,1771394,1778010,1783877,1789293,1794663,1800252,1806127,1812253,1818633,1825143,1831724,1838360,1844998,1851326,1856908,1861337,1864248,1865261,1864095,1860597,1870715,1878384,1883480,1885443,1883757,1877985,1867812,1853225,1834627,1812738,1788196,1762062,1734599,1706176,1676926,1646606,1614866,1581121,1544687,1505288,1462554,1416535,1367225,1314312,1257557,1190786,1122525,1046989,960110,855589,749754,656727,574332,498711,422917,357525,301884,246992,199476,157152,377322
0,2080,1232076,1236929,1247375,1259057,1271389,1283982,1295117,1305812,1316243,1326733,1336659,1351704,1363274,1375103,1387168,1399436,1412025,1424922,1438477,1453132,1469172,1486904,1505663,1525092,1544720,1564161,1583050,1601464,1619255,1636280,1652415,1667294,1681218,1694234,1706438,1717916,1728708,1738798,1748098,1756478,1763876,1770329,1776021,1781274,1786492,1791972,1797776,1803796,1809994,1816300,1822613,1828967,1835374,1841696,1847607,1852678,1856478,1858689,1858996,1857120,1852917,1862180,1868852,1872626,1872860,1869134,1861074,1848600,1831910,1811524,1788014,1761805,1733587,1703812,1672804,1640688,1607227,1572109,1534795,1494648,1451401,1404717,1354647,1301213,1244172,1183438,1113332,1042272,964895,877728,775426,673208,583816,505129,433620,363240,303296,252949,204455,163191,391261
0,2081,1226209,1231028,1241424,1253058,1265345,1277896,1288991,1299647,1310040,1320490,1331247,1341528,1356835,1368643,1380649,1392876,1405400,1418227,1431696,1446268,1462217,1479865,1498546,1517900,1537442,1556785,1575564,1593856,1611522,1628438,1644500,1659346,1673269,1686321,1698609,1710188,1721088,1731302,1740688,1749100,1756488,1762833,1768365,1773445,1778501,1783829,1789522,1795469,1801560,1807684,1813794,1819882,1826008,1832099,1838007,1843408,1847851,1850950,1852452,1852045,1849458,1844480,1852745,1858095,1860139,1858330,1852309,1841936,1827342,1808843,1786818,1761626,1733335,1702819,1670487,1636657,1601453,1564675,1526049,1485079,1441145,1394008,1343349,1289245,1231774,1170843,1106463,1033737,960547,882102,795491,696260,598467,513470,439200,372432,308144,254133,209386,167264,405904
0,2082,1220402,1225183,1235524,1247107,1259347,1271853,1282906,1293521,1303875,1314287,1325004,1336116,1346659,1362204,1374190,1386359,1398843,1411606,1425005,1439492,1455358,1472915,1491512,1510789,1530256,1549514,1568196,1586379,1603923,1620715,1636669,1651443,1665335,1678385,1690710,1702373,1713374,1723696,1733207,1741707,1749129,1755467,1760894,1765816,1770699,1775864,1781402,1787239,1793256,1799273,1805201,1811087,1816947,1822761,1828440,1833840,1838614,1842356,1844747,1845532,1844408,1841039,1835150,1842094,1845716,1845717,1841610,1833267,1820758,1804335,1784174,1760448,1733159,1702571,1669514,1634391,1597519,1559055,1518835,1476619,1431921,1384160,1333110,1278494,1220446,1159177,1094687,1027358,952681,878128,799455,714276,618959,526356,446453,377225,315942,258195,210366,171298,419449
0,2083,1214655,1219396,1229681,1241209,1253397,1265855,1276863,1287436,1297750,1308123,1318802,1329874,1341247,1352029,1367752,1379902,1392329,1405053,1418389,1432807,1448587,1466062,1484568,1503761,1523150,1542335,1560933,1579020,1596455,1613127,1628957,1643624,1657444,1670465,1682789,1694488,1705573,1715997,1725615,1734243,1741755,1748130,1753553,1758371,1763096,1768088,1773462,1779143,1785048,1790991,1796813,1802518,1808178,1813727,1819130,1824305,1829081,1833157,1836191,1837863,1837928,1836017,1831730,1824616,1829836,1831418,1829120,1822686,1812195,1797839,1779731,1757845,1732001,1702399,1669271,1633439,1595309,1555227,1513382,1469640,1423765,1375303,1323695,1268752,1210271,1148519,1083780,1016425,946803,870937,795853,717836,634976,544379,457657,383454,320008,264729,213728,172099,432194
0,2084,1208962,1213670,1223896,1235367,1247500,1259907,1270866,1281394,1291666,1301998,1312638,1323671,1335005,1346617,1357578,1373466,1385875,1398543,1411841,1426195,1441907,1459295,1477719,1496821,1516128,1535236,1553761,1571764,1589104,1605668,1621379,1635924,1649638,1662588,1674882,1686582,1697703,1708210,1717932,1726668,1734310,1740778,1746240,1751056,1755678,1760510,1765710,1771225,1776974,1782805,1788554,1794153,1799633,1804983,1810125,1815026,1819581,1823662,1827032,1829347,1830298,1829573,1826738,1821218,1812488,1815673,1814960,1810333,1801742,1789389,1773327,1753470,1729441,1701261,1669102,1633201,1594380,1553075,1509667,1464365,1417038,1367472,1315226,1259793,1201051,1138945,1073815,1006297,936727,865563,789336,714601,638140,558466,473327,393077,325292,268136,219137,174850,441764
0,2085,1203318,1207998,1218171,1229582,1241658,1254010,1264918,1275398,1285624,1295914,1306513,1317507,1328803,1340376,1352168,1363296,1379442,1392092,1405335,1419652,1435300,1452620,1470958,1489978,1509195,1528221,1546670,1564601,1581858,1598327,1613932,1628358,1641951,1654796,1667020,1678690,1689811,1700355,1710161,1719002,1726756,1733356,1738913,1743769,1748388,1753116,1758155,1763495,1769078,1774753,1780390,1785916,1791291,1796463,1801408,1806051,1810336,1814199,1817577,1820231,1821825,1821984,1820331,1816259,1809116,1798474,1799369,1796329,1789540,1779074,1764997,1747164,1725139,1698748,1667987,1633036,1594148,1552171,1507579,1460771,1411953,1361012,1307739,1251735,1192572,1130269,1064863,997044,927393,856351,784465,708750,635265,561249,485575,406537,333456,272563,221957,179275,450689
0,2086,1197718,1202374,1212500,1223859,1235875,1248169,1259022,1269450,1279628,1289873,1300429,1311383,1322640,1334174,1345928,1357887,1369276,1385662,1398888,1413150,1428761,1446018,1464287,1483222,1502357,1521294,1539661,1557517,1574703,1591090,1606601,1620922,1634397,1647122,1659241,1670842,1681934,1692477,1702321,1711248,1719109,1725824,1731515,1736467,1741126,1745850,1750784,1755962,1761369,1766878,1772360,1777775,1783078,1788146,1792915,1797363,1801393,1804991,1808156,1810821,1812754,1813557,1812788,1809895,1804194,1795131,1782337,1780909,1775706,1767033,1754829,1738962,1718939,1694525,1665525,1631946,1593987,1551946,1506701,1458751,1408488,1356129,1301563,1244611,1184945,1122290,1056752,988733,918866,847818,776117,704376,630063,558720,487995,417056,344874,279404,225622,181582,460515
0,2087,1192156,1196794,1206877,1218189,1230152,1242386,1253181,1263555,1273681,1283877,1294389,1305300,1316516,1328011,1339727,1351648,1363869,1375503,1392463,1406708,1422265,1439484,1457690,1476557,1495607,1514463,1532741,1550516,1567628,1583945,1599374,1613602,1626973,1639581,1651581,1663078,1674100,1684615,1694459,1703426,1711376,1718200,1724008,1729096,1733850,1738612,1743540,1748612,1753857,1759190,1764506,1769767,1774959,1779956,1784623,1788898,1792737,1796084,1798988,1801444,1803392,1804536,1804411,1802401,1797878,1790251,1779026,1764063,1760473,1753382,1742959,1728951,1710874,1688437,1661385,1629537,1592923,1551789,1506483,1457902,1406541,1352802,1296894,1238735,1178202,1115114,1049292,981201,911206,840023,768384,696880,626175,554145,485796,419135,353797,288971,231284,184580,469261
0,2088,1186630,1191251,1201299,1212567,1224483,1236664,1247399,1257715,1267786,1277930,1288393,1299259,1310432,1321888,1333565,1345449,1357634,1370099,1382310,1400288,1415828,1432992,1451161,1469965,1488948,1507719,1525917,1543604,1560636,1576879,1592239,1606386,1619665,1632170,1644054,1655431,1666350,1676795,1686612,1695582,1703574,1710489,1716410,1721615,1726504,1731360,1736324,1741389,1746527,1751698,1756839,1761935,1766974,1771862,1776459,1780634,1784303,1787463,1790120,1792319,1794063,1795225,1795444,1794080,1790440,1783988,1774194,1760789,1743833,1738351,1729502,1717263,1701029,1680519,1655419,1625489,1590573,1550753,1506330,1457690,1405723,1350933,1293714,1234293,1172641,1108770,1042583,974275,904265,833020,761319,689936,619511,550725,481818,417246,355561,296448,239204,189213,477808
0,2089,1181148,1185745,1195758,1206989,1218862,1230996,1241677,1251933,1261947,1272036,1282447,1293264,1304392,1315805,1327443,1339289,1351437,1363867,1376910,1390143,1409412,1426560,1444674,1463441,1482361,1501065,1519181,1536788,1553732,1569896,1585182,1599262,1612462,1624875,1636657,1647918,1658718,1669060,1678808,1687752,1695750,1702711,1708725,1714043,1719049,1724038,1729094,1734194,1739324,1744388,1749367,1754289,1759164,1763899,1768389,1772497,1776069,1779062,1781536,1783492,1784984,1785946,1786188,1785172,1782181,1776614,1767992,1756010,1740599,1721930,1714685,1704013,1689537,1670854,1647660,1619654,1586623,1548466,1505325,1457543,1405519,1350147,1291926,1231266,1168436,1103537,1036651,968046,897882,826675,754972,683593,613338,544864,478845,413829,353959,297925,245393,195691,487539
0,2090,1175716,1180283,1190253,1201449,1213285,1225375,1236010,1246212,1256165,1266197,1276552,1287317,1298397,1309765,1321361,1333169,1345280,1357675,1370683,1384747,1399274,1420149,1438247,1456959,1475843,1494485,1512534,1530059,1546924,1563001,1578209,1592217,1605349,1617684,1629375,1640534,1651219,1661442,1671088,1679966,1687941,1694910,1700972,1706386,1711504,1716608,1721795,1726985,1732148,1737204,1742076,1746838,1751539,1756112,1760452,1764454,1767962,1770861,1773172,1774948,1776201,1776917,1776965,1775978,1773340,1768426,1760690,1749877,1735878,1718739,1698499,1689423,1676507,1659571,1638188,1612065,1580930,1544622,1503106,1456571,1405377,1349951,1291175,1229565,1165572,1099581,1031758,962538,892141,820839,749221,677894,607699,539435,473749,411276,351060,296583,246616,200755,499591
0,2091,1170340,1174871,1184792,1195946,1207746,1219799,1230390,1240545,1250445,1260416,1270714,1281423,1292451,1303770,1315322,1327089,1339162,1351521,1364494,1378524,1393882,1410018,1431841,1450537,1469367,1487973,1505961,1523419,1540203,1556202,1571325,1585254,1598315,1610584,1622196,1633266,1643848,1653957,1663485,1672263,1680174,1687125,1693198,1698660,1703873,1709087,1714387,1719706,1724959,1730048,1734912,1739567,1744109,1748510,1752689,1756543,1759948,1762786,1765006,1766623,1767701,1768183,1767989,1766815,1764214,1759660,1752582,1742655,1729819,1714080,1695353,1673485,1662161,1646779,1627130,1602802,1573525,1539081,1499375,1454424,1404440,1349814,1290988,1228851,1163962,1096885,1028059,957995,887065,815591,743933,672730,602633,534475,469029,406899,348894,294154,245505,201756,512125
