sex,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,2087,2150910,2146255,2150396,2156171,2162789,2169742,2175161,2180125,2184759,2189336,2194075,2199052,2204135,2209295,2214480,2219694,2225107,2223145,2235436,2242922,2252081,2263396,2276085,2289555,2303071,2316034,2328023,2339151,2349299,2358355,2366270,2372596,2377915,2382293,2385825,2388558,2390424,2391408,2391573,2391032,2389855,2388019,2385505,2382252,2378228,2373397,2367808,2361529,2354602,2347073,2338984,2330361,2321243,2311634,2301549,2290974,2279770,2267844,2255214,2241958,2227878,2212756,2196211,2177454,2155526,2129682,2099301,2064252,2030154,1992018,1950358,1905105,1855951,1802603,1744778,1682383,1615534,1544585,1470143,1392935,1313676,1233097,1151620,1069736,987810,906053,824814,744578,666004,589885,516920,447810,383130,323598,269805,220599,175842,135179,101443,75572,178917
0,2088,2152099,2147379,2151462,2157190,2163755,2170677,2176054,2180989,2185608,2190186,2194948,2199965,2205110,2210348,2215626,2220943,2226466,2232127,2230915,2244596,2253882,2265234,2277947,2291446,2304914,2317787,2329633,2340611,2350586,2359497,2367261,2373438,2378593,2382797,2386158,2388761,2390542,2391551,2391823,2391464,2390538,2389022,2386853,2384007,2380404,2376000,2370778,2364776,2358031,2350577,2342451,2333700,2324344,2314393,2303842,2292711,2280914,2268382,2255138,2241294,2226738,2211274,2194559,2175893,2154368,2129208,2099796,2065923,2027797,1991124,1950761,1906861,1858896,1806813,1750289,1689112,1623327,1553125,1478865,1401214,1320985,1238955,1155953,1072516,989213,906454,824436,743802,664925,588497,515316,446061,381373,321736,267710,219692,176742,138602,104827,77411,182016
0,2089,2153355,2148564,2152586,2158256,2164774,2171644,2176989,2181882,2186471,2191035,2195798,2200837,2206023,2211322,2216678,2222088,2227715,2233485,2239889,2240080,2255554,2267033,2279782,2293306,2306803,2319628,2331384,2342219,2352044,2360782,2368401,2374428,2379434,2383474,2386660,2389093,2390744,2391668,2391966,2391714,2390969,2389704,2387854,2385352,2382154,2378171,2373375,2367738,2361269,2353996,2345943,2337155,2327671,2317482,2306589,2294992,2282641,2269518,2255673,2241219,2226080,2210143,2193090,2174257,2152825,2128065,2099329,2066411,2029438,1988814,1949886,1907254,1860608,1809679,1754374,1694445,1629818,1560614,1487038,1409524,1328834,1245845,1161444,1076551,991783,907741,824801,743461,664232,587544,514103,444677,379883,320260,266169,217985,176015,139311,107481,79994,185567
0,2090,2154674,2149815,2153770,2159380,2165840,2172662,2177955,2182817,2187364,2191898,2196647,2201688,2206895,2212235,2217652,2223140,2228859,2234733,2241246,2249045,2251042,2268703,2281579,2295140,2308661,2321515,2333223,2343968,2353650,2362238,2369684,2375566,2380422,2384313,2387336,2389595,2391076,2391870,2392083,2391856,2391218,2390134,2388533,2386350,2383496,2379917,2375540,2370327,2364223,2357225,2349352,2340636,2331113,2320796,2309664,2297726,2284911,2271236,2256802,2241749,2226005,2209490,2191970,2172803,2151208,2126542,2098203,2065951,2029916,1990423,1947626,1906400,1860992,1811345,1757155,1698398,1634961,1566852,1494207,1417312,1336712,1253246,1167901,1081663,995513,910099,825972,743791,663927,586931,513270,443631,378704,319010,264949,216731,174648,138738,108031,82019,189992
0,2091,2156037,2151129,2155021,2160563,2166963,2173728,2178974,2183783,2188299,2192792,2197510,2202536,2207746,2213107,2218565,2224113,2229910,2235876,2242492,2250401,2259998,2264196,2283248,2296935,2310493,2323370,2335107,2345805,2355397,2363842,2371138,2376848,2381558,2385300,2388174,2390269,2391576,2392201,2392284,2391973,2391361,2390383,2388962,2387029,2384492,2381255,2377282,2372487,2366805,2360170,2352570,2344033,2334582,2324225,2312964,2300787,2287630,2273492,2258508,2242871,2226532,2209416,2191322,2171694,2149770,2124946,2096702,2064844,2029465,1990892,1949200,1904191,1860159,1811718,1758772,1701090,1638774,1571795,1500177,1424143,1344096,1260674,1174836,1087674,1000239,913522,828118,744846,664221,586662,512735,442912,377813,318020,263914,215737,173643,137660,107587,82439,194612
0,2092,2157414,2152487,2156335,2161814,2168146,2174851,2180039,2184802,2189265,2193726,2198403,2203400,2208594,2213958,2219437,2225026,2230883,2236927,2243635,2251646,2261352,2273143,2278745,2298602,2312286,2325200,2336961,2347687,2357231,2365586,2372740,2378299,2382837,2386434,2389158,2391105,2392249,2392700,2392614,2392173,2391477,2390525,2389211,2387456,2385169,2382249,2378617,2374224,2368959,2362745,2355506,2347241,2337967,2327679,2316378,2304071,2290675,2276195,2260750,2244565,2227644,2209938,2191249,2171053,2148674,2123527,2095130,2063368,2028378,1990449,1949659,1905729,1858005,1810908,1759135,1702654,1641370,1575460,1504908,1429831,1350571,1267635,1181797,1094132,1005797,917857,831231,746781,665164,586922,512500,442450,377201,317271,263095,214894,172847,136868,106751,82100,198161
0,2093,2158806,2153860,2157692,2163127,2169397,2176034,2181162,2185867,2190284,2194692,2199338,2204293,2209457,2214806,2220287,2225898,2231796,2237899,2244684,2252787,2262597,2274496,2287683,2294104,2313951,2326991,2338789,2349538,2359111,2367418,2374481,2379898,2384286,2387710,2390290,2392087,2393083,2393371,2393113,2392503,2391677,2390640,2389352,2387704,2385596,2382924,2379608,2375555,2370691,2364892,2358073,2350167,2341163,2331051,2319817,2307468,2293941,2279222,2263436,2246791,2229326,2211042,2191766,2170980,2148040,2122445,2093732,2061822,2026930,1989384,1949226,1906178,1859505,1808812,1758348,1703005,1642880,1577954,1508416,1434339,1355964,1273741,1188321,1100612,1011766,922956,835177,749590,666892,587755,512727,442247,376808,316757,262476,214228,172172,136240,106137,81462,200390
0,2094,2160183,2155246,2159064,2164485,2170710,2177284,2182346,2186990,2191349,2195711,2200304,2205228,2210351,2215669,2221135,2226748,2232667,2238811,2245656,2253836,2263737,2275739,2289035,2303032,2309458,2328655,2340577,2351364,2360960,2369295,2376310,2381637,2385882,2389157,2391564,2393217,2394063,2394204,2393782,2393000,2392006,2390840,2389468,2387845,2385843,2383350,2380281,2376544,2372019,2366619,2360214,2352725,2344078,2334234,2323174,2310891,2297321,2282469,2266442,2249458,2231534,2212709,2192860,2171493,2147969,2121819,2092665,2060446,2025411,1987964,1948183,1905755,1859942,1810271,1756314,1702244,1643218,1579405,1510804,1437681,1360238,1278826,1194043,1106686,1017758,928433,839816,753147,669400,589282,513455,442443,376635,316427,262050,213723,171637,135708,105650,80993,201472
0,2095,2161545,2156619,2160450,2165857,2172067,2178597,2183595,2188172,2192471,2196776,2201322,2206193,2211285,2216562,2221998,2227595,2233516,2239681,2246567,2254806,2264784,2276878,2290277,2304383,2318377,2324166,2342239,2353150,2362783,2371141,2378185,2383463,2387618,2390750,2393008,2394488,2395190,2395182,2394613,2393668,2392502,2391168,2389667,2387961,2385984,2383596,2380706,2377215,2373005,2367943,2361935,2354859,2346627,2337138,2326344,2314232,2300726,2285829,2269669,2252443,2234181,2214899,2194512,2172575,2148475,2121749,2092049,2059398,2024061,1986476,1946793,1904736,1859530,1810697,1757731,1700276,1642484,1579730,1512192,1439957,1363407,1282855,1198808,1112013,1023373,933930,844800,757331,672577,591498,514789,443071,376802,316282,261777,213377,171233,135287,105238,80622,201877
0,2096,2162884,2157975,2161822,2167242,2173439,2179954,2184908,2189422,2193654,2197898,2202387,2207212,2212251,2217497,2222891,2228458,2234363,2240530,2247436,2255716,2265754,2277925,2291415,2305623,2319726,2333075,2337756,2354810,2364567,2372962,2380028,2385334,2389441,2392482,2394598,2395929,2396459,2396306,2395588,2394496,2393168,2391663,2389994,2388160,2386099,2383737,2380951,2377639,2373674,2368926,2363255,2356575,2348753,2339677,2329235,2317387,2304049,2289214,2273006,2255647,2237144,2217524,2196683,2174211,2149545,2122248,2091980,2058792,2023032,1985153,1945337,1903378,1858536,1810295,1758144,1701646,1640585,1579024,1512503,1441279,1365564,1285843,1202585,1116450,1028298,939082,849802,761825,676314,594305,516725,444222,377337,316422,261657,213155,170956,134969,104911,80307,201881
0,2097,2164199,2159310,2163178,2168614,2174824,2181326,2186265,2190735,2194904,2199081,2203509,2208276,2213269,2218462,2223825,2229351,2235226,2241376,2248284,2256585,2266663,2278893,2292460,2306760,2320965,2334423,2346654,2350332,2366224,2374743,2381846,2387174,2391309,2394302,2396327,2397516,2397897,2397572,2396710,2395470,2393995,2392328,2390488,2388486,2386297,2383851,2381092,2377884,2374097,2369594,2364235,2357890,2350463,2341795,2331763,2320264,2307187,2292517,2276369,2258961,2240323,2220462,2199284,2176360,2151162,2123305,2092472,2058723,2022437,1984144,1944042,1901955,1857212,1809329,1757754,1702046,1641907,1577200,1511828,1441576,1366818,1287876,1205384,1119966,1032399,943600,854489,766336,680327,597607,519177,445893,378317,316871,261773,213057,170778,134750,104664,80058,201648
0,2098,2165483,2160620,2164512,2169970,2176195,2182711,2187636,2192092,2196217,2200330,2204692,2209399,2214334,2219480,2224791,2230284,2236118,2242238,2249130,2257432,2267531,2279801,2293428,2307804,2322101,2335660,2348000,2359219,2361753,2376399,2383625,2388989,2393146,2396166,2398143,2399241,2399480,2399006,2397973,2396589,2394966,2393152,2391151,2388978,2386623,2384049,2381206,2378024,2374341,2370015,2364901,2358866,2351773,2343497,2333871,2322780,2310049,2295637,2279652,2262300,2243612,2223615,2202196,2178934,2153287,2124901,2093513,2059208,2022370,1983561,1943055,1900690,1855824,1808040,1756816,1701669,1642293,1578470,1510081,1440933,1367099,1289059,1207290,1122572,1035650,947363,858601,770563,684355,601153,522062,448009,379740,317694,262145,213151,170699,134609,104495,79869,201297
0,2099,2166735,2161900,2165822,2171303,2177551,2184082,2189021,2193463,2197573,2201643,2205941,2210581,2215456,2220545,2225809,2231249,2237051,2243129,2249991,2258277,2268377,2280668,2294335,2308771,2323144,2336795,2349236,2360564,2370628,2371933,2385277,2390765,2394958,2398000,2400003,2401053,2401202,2400586,2399404,2397849,2396082,2394121,2391974,2389640,2387114,2384374,2381404,2378138,2374481,2370259,2365321,2359530,2352746,2344803,2335567,2324879,2312551,2298482,2282751,2265559,2246925,2226877,2205320,2181817,2155832,2126998,2095085,2060231,2022845,1983495,1942484,1899725,1854590,1806690,1755565,1700761,1641929,1578841,1511298,1439268,1366489,1289324,1208398,1124347,1038059,950345,862025,774271,688130,604712,525159,450498,381542,318889,262826,213454,170775,134548,104386,79740,200910
0,2100,2167955,2163147,2167101,2172612,2178884,2185437,2190392,2194847,2198944,2202999,2207254,2211831,2216639,2221667,2226873,2232267,2238015,2244062,2250881,2259137,2269221,2281514,2295201,2309677,2324109,2337837,2350369,2361798,2371971,2380796,2380819,2392415,2396731,2399808,2401834,2402910,2403010,2402304,2400980,2399277,2397339,2395235,2392940,2390461,2387774,2384864,2381727,2378335,2374595,2370398,2365563,2359948,2353407,2345772,2336867,2326566,2314638,2300969,2285577,2268636,2250159,2230163,2208552,2184910,2158682,2129510,2097151,2061778,2023850,1983961,1942420,1899167,1853650,1805489,1754255,1699551,1641054,1578491,1511652,1440427,1364912,1288749,1208647,1125378,1039700,952556,864738,777358,691441,608048,528269,453171,383662,320402,263814,214008,171017,134607,104338,79657,200542
0,2101,2169142,2164362,2168348,2173892,2180193,2186771,2191747,2196218,2200328,2204370,2208610,2213143,2217888,2222850,2227995,2233331,2239032,2245025,2251813,2260027,2270080,2282357,2296046,2310542,2325014,2338801,2351410,2362930,2373204,2382137,2389669,2387964,2398378,2401578,2403638,2404737,2404863,2404108,2402694,2400849,2398763,2396489,2394052,2391425,2388593,2385523,2382216,2378658,2374791,2370511,2365702,2360190,2353824,2346430,2337832,2327859,2316317,2303044,2288049,2271443,2253213,2233370,2211809,2188110,2161740,2132323,2099627,2063809,2025369,1984946,1942876,1899104,1853106,1804574,1753089,1698283,1639886,1577650,1511318,1440765,1366010,1287261,1208108,1125610,1040654,954061,866750,779805,694198,610974,531183,455854,385938,322182,265066,214813,171462,134798,104384,79620,200222
0,2102,2170291,2165545,2169563,2175138,2181472,2188079,2193081,2197573,2201699,2205754,2209981,2214499,2219200,2224099,2229177,2234452,2240096,2246042,2252776,2260957,2270969,2283216,2296888,2311386,2325879,2339705,2352373,2363969,2374334,2383368,2391007,2396799,2393934,2403222,2405405,2406538,2406685,2405957,2404494,2402559,2400332,2397910,2395303,2392534,2389555,2386339,2382873,2379146,2375113,2370707,2365815,2360329,2354065,2346846,2338487,2328820,2317604,2304713,2290110,2273897,2255998,2236399,2214987,2191333,2164903,2135341,2102398,2066244,2027363,1986434,1943840,1899550,1853044,1804045,1752201,1697155,1638663,1576528,1510512,1440446,1366330,1288297,1206713,1125108,1040867,954936,868119,781620,696383,613410,533739,458369,388223,324094,266539,215833,172106,135149,104532,79655,199970
0,2103,2171407,2166691,2170746,2176353,2182719,2189358,2194389,2198906,2203054,2207125,2211365,2215870,2220556,2225411,2230426,2235634,2241217,2247104,2253791,2261919,2271899,2284103,2297746,2312228,2326722,2340569,2353276,2364931,2375372,2384497,2392237,2398136,2402754,2398787,2407045,2408300,2408483,2407775,2406338,2404354,2402038,2399475,2396720,2393782,2390661,2387299,2383688,2379801,2375599,2371028,2366010,2360442,2354203,2347086,2338901,2329472,2318559,2305992,2291768,2275944,2258434,2239161,2217988,2194480,2168090,2138463,2105372,2068969,2029753,1988389,1945296,1900492,1853479,1803985,1751687,1696295,1637575,1575352,1509438,1439679,1366028,1288599,1207684,1123810,1040403,955133,868916,782855,698003,615341,535867,460574,390365,326013,268120,217032,172923,135657,104804,79768,199821
0,2104,2172496,2167803,2171891,2177535,2183933,2190604,2195668,2200215,2204387,2208480,2212735,2217254,2221927,2226767,2231738,2236882,2242398,2248224,2254853,2262934,2272860,2285032,2298633,2313084,2327562,2341411,2354139,2365833,2376333,2385533,2393363,2399363,2404088,2407591,2402619,2409938,2410241,2409568,2408153,2406194,2403829,2401177,2398281,2395196,2391906,2388402,2384645,2380613,2376253,2371513,2366331,2360636,2354316,2347223,2339140,2329884,2319208,2306942,2293039,2277590,2260465,2241576,2220725,2197451,2171200,2141609,2108448,2071893,2032428,1990731,1947209,1901915,1854397,1804408,1751629,1695798,1636746,1574307,1508313,1438656,1365301,1288314,1207967,1124714,1039204,954707,869094,783573,699106,616773,537554,462411,392243,327812,269708,218320,173884,136301,105198,79976,199801
0,2105,2173560,2168887,2173002,2178680,2185115,2191818,2196914,2201493,2205695,2209812,2214090,2218624,2223311,2228137,2233094,2238194,2243645,2249404,2255972,2263994,2273873,2285992,2299561,2313970,2328418,2342250,2354980,2366695,2377234,2386493,2394398,2400488,2405314,2408922,2411405,2405520,2411875,2411323,2409941,2408004,2405665,2402964,2399979,2396753,2393316,2389644,2385745,2381568,2377063,2372164,2366814,2360955,2354509,2347335,2339277,2330122,2319617,2307587,2293982,2278852,2262099,2243591,2223119,2200160,2174138,2144679,2111547,2074919,2035299,1993353,1949502,1903784,1855785,1805301,1752040,1695742,1636267,1573510,1507313,1437584,1364331,1287628,1207700,1124977,1040039,953606,868707,783734,699748,617747,538805,463867,393807,329389,271196,219612,174916,137058,105697,80276,199943
0,2106,2174605,2169947,2174086,2179791,2186260,2193000,2198128,2202739,2206973,2211120,2215423,2219979,2224681,2229521,2234464,2239549,2244956,2250651,2257151,2265112,2274933,2287005,2300520,2314897,2329303,2343105,2355818,2367535,2378094,2387392,2395356,2401521,2406437,2410145,2412734,2414289,2407467,2412953,2411692,2409789,2407471,2404795,2401762,2398447,2394870,2391051,2386984,2382665,2378015,2372972,2367463,2361437,2354827,2347528,2339388,2330258,2319854,2307994,2294623,2279789,2263351,2245211,2225115,2202530,2176817,2147578,2114572,2077967,2038269,1996167,1952068,1906024,1857608,1806652,1752907,1696139,1636213,1573049,1506550,1436630,1363314,1286714,1207057,1124729,1040283,954373,867705,783384,699891,618314,539656,464946,395047,330702,272500,220824,175951,137871,106284,80657,200268
0,2107,2175641,2170989,2175146,2180875,2187371,2194145,2199309,2203953,2208219,2212399,2216731,2221312,2226036,2230891,2235847,2240918,2246310,2251961,2258396,2266290,2276050,2288063,2301531,2315856,2330229,2343989,2356672,2368372,2378933,2388251,2396255,2402478,2407468,2411266,2413955,2415615,2416217,2408555,2413319,2411536,2409251,2406597,2403589,2400226,2396560,2392601,2388388,2383901,2379109,2373921,2368268,2362084,2355307,2347845,2339580,2330369,2319989,2308229,2295028,2280425,2264280,2246453,2226720,2204506,2179159,2150223,2117429,2080942,2041261,1999078,1954822,1908532,1859793,1808426,1754218,1696979,1636596,1572998,1506109,1435904,1362411,1285755,1206200,1124130,1040053,954596,868403,782481,699579,618441,540151,465680,395966,331743,273587,221886,176922,138688,106915,81106,200782
0,2108,2176670,2172021,2176187,2181935,2188454,2195256,2200454,2205134,2209433,2213644,2218009,2222620,2227368,2232246,2237217,2242301,2247679,2253314,2259705,2267535,2277227,2289179,2302588,2316866,2331186,2344914,2357555,2369225,2379769,2389089,2397112,2403375,2408423,2412296,2415074,2416833,2417540,2417285,2408931,2413158,2410994,2408373,2405386,2402049,2398334,2394286,2389934,2385301,2380341,2375013,2369215,2362886,2355952,2348323,2339896,2330560,2320100,2308363,2295261,2280827,2264912,2247374,2227951,2206095,2181113,2152535,2120034,2083750,2044181,2002011,1957671,1911223,1862238,1810551,1755939,1698247,1637405,1573366,1506059,1435483,1361722,1284903,1205302,1123332,1039500,954385,868606,783110,698773,618165,540262,466107,396592,332515,274448,222771,177773,139453,107548,81587,201478
0,2109,2177700,2173046,2177219,2182975,2189514,2196339,2201564,2206278,2210614,2214858,2219254,2223898,2228676,2233578,2238571,2243671,2249061,2254681,2261057,2268842,2278470,2290355,2303703,2317922,2332195,2345870,2358479,2370107,2380621,2389924,2397949,2404231,2409318,2413249,2416101,2417949,2418756,2418605,2417640,2408781,2412612,2410111,2407159,2403841,2400153,2396057,2391615,2386843,2381737,2376241,2370303,2363830,2356752,2348965,2340371,2330874,2320290,2308473,2295395,2281059,2265310,2248001,2228864,2207313,2182684,2154463,2122312,2086313,2046939,2004873,1960541,1914006,1864862,1812931,1758002,1699913,1638628,1574144,1506412,1435436,1361323,1284254,1204504,1122496,1038762,953878,868414,783293,699334,617452,540021,466203,396955,333041,275087,223472,178482,140124,108141,82070,202327
0,2110,2178734,2174073,2178244,2184007,2190554,2197398,2202648,2207389,2211758,2216039,2220468,2225143,2229954,2234886,2239903,2245024,2250429,2256063,2262423,2270193,2279776,2291596,2304877,2319036,2333250,2346878,2359434,2371029,2381501,2390775,2398783,2405066,2410173,2414142,2417052,2418975,2419869,2419818,2418957,2417469,2408245,2411726,2408893,2405609,2401941,2397871,2393380,2388519,2383275,2377633,2371527,2364914,2357691,2349762,2341011,2331348,2320602,2308662,2295504,2281192,2265541,2248396,2229485,2208218,2183888,2156014,2124212,2088553,2049454,2007576,1963343,1916811,1867577,1815484,1760312,1701909,1640235,1575319,1507156,1435772,1361278,1283878,1203895,1121753,1037989,953201,867952,783120,699498,617949,539398,465995,397037,333346,275521,223992,179044,140682,108662,82523,203285
0,2111,2179778,2175102,2179270,2185032,2191586,2198439,2203707,2208472,2212869,2217183,2221649,2226356,2231199,2236164,2241211,2246356,2251782,2257430,2263803,2271558,2281125,2292901,2306118,2320209,2334363,2347932,2360441,2371983,2382423,2391654,2399632,2405899,2411006,2414995,2417944,2419924,2420893,2420929,2420167,2418784,2416913,2407369,2410504,2407340,2403705,2399655,2395190,2390280,2384947,2379166,2372915,2366134,2358772,2350698,2341804,2331984,2321073,2308973,2295692,2281300,2265672,2248624,2229877,2208832,2184782,2157203,2125740,2090421,2051653,2010041,1965988,1919548,1870312,1818125,1762790,1704144,1642161,1576863,1508282,1436481,1361597,1283836,1203543,1121186,1037302,952492,867336,782704,699344,618093,539832,465458,396860,333415,275774,224346,179461,141125,109095,82920,204295
0,2112,2180833,2176142,2180300,2186058,2192610,2199470,2204747,2209531,2213952,2218293,2222793,2227538,2232413,2237409,2242488,2247663,2253113,2258782,2265170,2272936,2282489,2294249,2307421,2321448,2335535,2349043,2361493,2372989,2383375,2392575,2400510,2406746,2411838,2415828,2418796,2420814,2421840,2421950,2421276,2419991,2418225,2416017,2406157,2408947,2405431,2401414,2396969,2392085,2386703,2380833,2374443,2367517,2359988,2351774,2342736,2332773,2321706,2309441,2296000,2281486,2265780,2248755,2230103,2209220,2185389,2158085,2126911,2091924,2053487,2012197,1968400,1922133,1872981,1820787,1765353,1706542,1644316,1578714,1509760,1437553,1362269,1284136,1203503,1120858,1036778,951861,866691,782148,698972,617957,539958,465832,396402,333266,275831,224552,179744,141453,109438,83250,205300
0,2113,2181901,2177194,2181339,2187087,2193636,2200494,2205778,2210571,2215010,2219376,2223903,2228681,2233594,2238622,2243733,2248940,2254419,2260112,2266520,2274301,2283866,2295612,2308768,2322750,2336773,2350214,2362603,2374040,2384380,2393526,2401429,2407623,2412684,2416657,2419626,2421664,2422728,2422895,2422295,2421097,2419429,2417325,2414785,2404611,2407034,2403136,2398724,2393860,2388503,2382584,2376105,2369041,2361366,2352985,2343807,2333701,2322491,2310070,2296466,2281793,2265965,2248861,2230232,2209444,2185773,2158685,2127780,2093075,2054962,2013995,1970510,1924490,1875502,1823384,1767936,1709023,1646629,1580785,1511531,1438962,1363286,1284770,1203784,1120821,1036475,951380,866117,781567,698476,617628,539839,465941,396721,332882,275708,224598,179909,141677,109693,83512,206252
0,2114,2182983,2178259,2182391,2188126,2194665,2201520,2206802,2211602,2216050,2220435,2224986,2229792,2234738,2239803,2244946,2250184,2255696,2261417,2267849,2275651,2285230,2296988,2310129,2324095,2338073,2351450,2363772,2375148,2385430,2394528,2402379,2408540,2413559,2417502,2420454,2422493,2423576,2423782,2423237,2422113,2420532,2418527,2416090,2413218,2402708,2404735,2400441,2395610,2390273,2384379,2377851,2370697,2362884,2354357,2345013,2334767,2323414,2310851,2297091,2282255,2266269,2249045,2230338,2209572,2185994,2159063,2128371,2093931,2056093,2015440,1972270,1926551,1877801,1825837,1770457,1711522,1649022,1583008,1513514,1440649,1364621,1285728,1204379,1121083,1036440,951102,865680,781049,697956,617190,539552,465839,396814,333149,275390,224498,179946,141807,109866,83707,207116
0,2115,2184078,2179336,2183455,2189178,2195704,2202549,2207828,2212626,2217082,2221475,2226045,2230875,2235848,2240947,2246127,2251397,2256939,2262692,2269153,2276978,2286578,2298350,2311504,2325455,2339417,2352749,2365007,2376316,2386537,2395577,2403380,2409488,2414475,2418376,2421297,2423319,2424403,2424628,2424121,2423054,2421546,2419628,2417288,2414519,2411294,2400420,2402037,2397323,2392018,2386144,2379639,2372437,2364534,2355869,2346380,2335967,2324474,2311768,2297866,2282875,2266727,2249346,2230520,2209676,2186121,2159282,2128744,2094511,2056932,2016549,1973684,1928271,1879811,1828074,1772837,1713962,1651433,1585308,1515641,1442539,1366221,1286987,1205277,1121636,1036682,951071,865427,780655,697494,616731,539169,465591,396726,333227,275611,224239,179866,141836,109967,83839,207866
0,2116,2185186,2180428,2184532,2190241,2196755,2203588,2208857,2213652,2218105,2222506,2227085,2231933,2236931,2242057,2247270,2252577,2258151,2263935,2270427,2278281,2287904,2299697,2312865,2326828,2340775,2354092,2366305,2377550,2387703,2396682,2404427,2410488,2415421,2419290,2422169,2424160,2425228,2425453,2424965,2423936,2422484,2420639,2418387,2415715,2412593,2408985,2397733,2398914,2393726,2387884,2381399,2374219,2366267,2357513,2347885,2337327,2325668,2312822,2298777,2283645,2267343,2249801,2230818,2209856,2186224,2159407,2128959,2094878,2057503,2017371,1974769,1929653,1881487,1830030,1775008,1716265,1653786,1587625,1517842,1444566,1368012,1288496,1206457,1122473,1037194,951293,865398,780427,697142,616322,538768,465260,396515,333154,275676,224419,179658,141773,109990,83916,208491
0,2117,2186306,2181532,2185623,2191318,2197819,2204639,2209896,2214680,2219131,2223530,2228116,2232973,2237989,2243140,2248380,2253720,2259331,2265146,2271668,2279554,2289205,2301021,2314210,2328188,2342147,2355448,2367646,2378846,2388935,2397847,2405531,2411533,2416419,2420234,2423081,2425030,2426067,2426275,2425789,2424778,2423364,2421575,2419396,2416811,2413786,2410280,2406276,2394621,2395313,2389587,2383134,2375973,2368044,2359239,2349522,2338825,2327021,2314009,2299825,2284550,2268107,2250412,2231269,2210152,2186402,2159509,2129082,2095090,2057862,2017930,1975574,1930713,1882836,1831661,1776907,1718366,1656007,1589886,1520060,1446663,1369934,1290184,1207870,1123571,1037967,951762,865601,780401,696938,616011,538411,464914,396234,332976,275615,224472,179803,141609,109941,83933,208986
0,2118,2187435,2182647,2186727,2192409,2198895,2205702,2210946,2215719,2220159,2224555,2229139,2234004,2239029,2244198,2249462,2254829,2260473,2266325,2272878,2280794,2290477,2302321,2315533,2329532,2343505,2356818,2369001,2380185,2390229,2399077,2406693,2412635,2417463,2421230,2424024,2425941,2426935,2427113,2426610,2425599,2424204,2422453,2420330,2417817,2414879,2411470,2407568,2403142,2391032,2391169,2384831,2377702,2369791,2361009,2351241,2340454,2328511,2315354,2301004,2285590,2269005,2251170,2231875,2210598,2186695,2159684,2129183,2095211,2058071,2018283,1976121,1931500,1883869,1832973,1778490,1720203,1658034,1592021,1522224,1448776,1371922,1291996,1209453,1124887,1038982,952472,866028,780583,696915,615831,538139,464606,395939,332740,275468,224422,179845,141723,109814,83896,209345
0,2119,2188570,2183772,2187842,2193512,2199986,2206779,2212010,2216770,2221198,2225583,2230164,2235027,2240060,2245238,2250521,2255911,2261582,2267466,2274056,2282003,2291716,2303592,2316832,2330854,2344847,2358175,2370369,2381538,2391566,2400370,2407922,2413796,2418563,2422272,2425018,2426882,2427844,2427979,2427445,2426418,2425024,2423291,2421205,2418749,2415883,2412561,2408755,2404431,2399529,2386901,2386408,2379394,2371513,2362749,2353002,2342165,2330131,2316835,2302340,2286761,2270037,2252060,2232625,2211198,2187136,2159973,2129356,2095310,2058189,2018487,1976466,1932034,1884636,1833978,1779763,1721735,1659806,1593968,1524268,1450838,1373925,1293871,1211151,1126360,1040199,953403,866673,780968,697078,615811,537982,464372,395677,332493,275273,224303,179805,141756,109902,83799,209569
0,2120,2189709,2184904,2188966,2194628,2201089,2207869,2213086,2217833,2222248,2226622,2231193,2236052,2241083,2246268,2251560,2256969,2262663,2268574,2275196,2283179,2292924,2304830,2318101,2332151,2346168,2359516,2371724,2382905,2392918,2401705,2409212,2415023,2419722,2423370,2426058,2427874,2428782,2428886,2428309,2427251,2425841,2424108,2422041,2419623,2416813,2413562,2409843,2405614,2400814,2395373,2382153,2380966,2373199,2364465,2354735,2343918,2331833,2318446,2303812,2288088,2271199,2253084,2233508,2211941,2187728,2160408,2129640,2095480,2058286,2018603,1976666,1932371,1885158,1834725,1780739,1722967,1661283,1595671,1526132,1452785,1375880,1295760,1212908,1127942,1041561,954520,867521,781550,697422,615955,537964,464236,395477,332272,275068,224144,179709,141725,109928,83866,209652
0,2121,2190847,2186038,2190097,2195752,2202204,2208972,2214176,2218909,2223311,2227672,2232231,2237081,2242108,2247292,2252591,2258008,2263720,2269654,2276303,2284318,2294099,2306036,2319338,2333419,2347464,2360835,2373063,2384258,2394283,2403055,2410546,2416311,2420946,2424527,2427154,2428911,2429772,2429822,2429214,2428113,2426672,2424923,2422857,2420457,2417684,2414490,2410842,2406699,2401995,2396654,2390599,2376725,2374765,2366144,2356443,2345642,2333577,2320138,2305412,2289549,2272516,2254236,2234522,2212814,2188463,2160993,2130069,2095760,2058454,2018699,1976780,1932567,1885486,1835232,1781464,1723912,1662472,1597091,1527761,1454561,1377727,1297603,1214678,1129577,1043023,955769,868536,782315,697941,616259,538090,464221,395362,332105,274886,223977,179582,141650,109904,83886,209762
